State,City,RegionName,Datetime,Latitude,Longitude,MonthlyPropertyAverage
CA,San Francisco,Downtown,2018-06-30,37.7927815,-122.4054803,$1070493.00
CA,San Francisco,Downtown,2018-07-31,37.7927815,-122.4054803,$1069668.00
CA,San Francisco,Downtown,2018-08-31,37.7927815,-122.4054803,$1069823.00
CA,San Francisco,Downtown,2018-09-30,37.7927815,-122.4054803,$1062065.00
CA,San Francisco,Downtown,2018-10-31,37.7927815,-122.4054803,$1054732.00
CA,San Francisco,Downtown,2018-11-30,37.7927815,-122.4054803,$1043880.00
CA,San Francisco,Downtown,2018-12-31,37.7927815,-122.4054803,$1033218.00
CA,San Francisco,Downtown,2019-01-31,37.7927815,-122.4054803,$1033281.00
CA,San Francisco,Downtown,2019-02-28,37.7927815,-122.4054803,$1032698.00
CA,San Francisco,Downtown,2019-03-31,37.7927815,-122.4054803,$1033297.00
CA,San Francisco,Downtown,2019-04-30,37.7927815,-122.4054803,$1028965.00
CA,San Francisco,Downtown,2019-05-31,37.7927815,-122.4054803,$1033094.00
CA,San Francisco,Downtown,2019-06-30,37.7927815,-122.4054803,$1036766.00
CA,San Francisco,Downtown,2019-07-31,37.7927815,-122.4054803,$1041677.00
CA,San Francisco,Downtown,2019-08-31,37.7927815,-122.4054803,$1042539.00
CA,San Francisco,Downtown,2019-09-30,37.7927815,-122.4054803,$1044431.00
CA,San Francisco,Downtown,2019-10-31,37.7927815,-122.4054803,$1049651.00
CA,San Francisco,Downtown,2019-11-30,37.7927815,-122.4054803,$1055397.00
CA,San Francisco,Downtown,2019-12-31,37.7927815,-122.4054803,$1063190.00
CA,San Francisco,Downtown,2020-01-31,37.7927815,-122.4054803,$1063900.00
CA,San Francisco,Downtown,2020-02-29,37.7927815,-122.4054803,$1064516.00
CA,San Francisco,Downtown,2020-03-31,37.7927815,-122.4054803,$1060811.00
CA,San Francisco,Downtown,2020-04-30,37.7927815,-122.4054803,$1059834.00
CA,San Francisco,Downtown,2020-05-31,37.7927815,-122.4054803,$1054880.00
CA,San Francisco,Downtown,2020-06-30,37.7927815,-122.4054803,$1050030.00
CA,San Francisco,Downtown,2020-07-31,37.7927815,-122.4054803,$1045698.00
CA,San Francisco,Downtown,2020-08-31,37.7927815,-122.4054803,$1042968.00
CA,San Francisco,Downtown,2020-09-30,37.7927815,-122.4054803,$1043033.00
CA,San Francisco,Duboce Triangle,1996-01-31,37.7661678,-122.4355038,$359184.00
CA,San Francisco,Duboce Triangle,1996-02-29,37.7661678,-122.4355038,$362498.00
CA,San Francisco,Duboce Triangle,1996-03-31,37.7661678,-122.4355038,$362719.00
CA,San Francisco,Duboce Triangle,1996-04-30,37.7661678,-122.4355038,$365403.00
CA,San Francisco,Duboce Triangle,1996-05-31,37.7661678,-122.4355038,$365416.00
CA,San Francisco,Duboce Triangle,1996-06-30,37.7661678,-122.4355038,$366294.00
CA,San Francisco,Duboce Triangle,1996-07-31,37.7661678,-122.4355038,$369130.00
CA,San Francisco,Duboce Triangle,1996-08-31,37.7661678,-122.4355038,$369964.00
CA,San Francisco,Duboce Triangle,1996-09-30,37.7661678,-122.4355038,$371161.00
CA,San Francisco,Duboce Triangle,1996-10-31,37.7661678,-122.4355038,$370222.00
CA,San Francisco,Duboce Triangle,1996-11-30,37.7661678,-122.4355038,$371179.00
CA,San Francisco,Duboce Triangle,1996-12-31,37.7661678,-122.4355038,$372515.00
CA,San Francisco,Duboce Triangle,1997-01-31,37.7661678,-122.4355038,$371721.00
CA,San Francisco,Duboce Triangle,1997-02-28,37.7661678,-122.4355038,$369634.00
CA,San Francisco,Duboce Triangle,1997-03-31,37.7661678,-122.4355038,$369183.00
CA,San Francisco,Duboce Triangle,1997-04-30,37.7661678,-122.4355038,$367984.00
CA,San Francisco,Duboce Triangle,1997-05-31,37.7661678,-122.4355038,$369607.00
CA,San Francisco,Duboce Triangle,1997-06-30,37.7661678,-122.4355038,$370075.00
CA,San Francisco,Duboce Triangle,1997-07-31,37.7661678,-122.4355038,$370833.00
CA,San Francisco,Duboce Triangle,1997-08-31,37.7661678,-122.4355038,$374658.00
CA,San Francisco,Duboce Triangle,1997-09-30,37.7661678,-122.4355038,$377587.00
CA,San Francisco,Duboce Triangle,1997-10-31,37.7661678,-122.4355038,$381285.00
CA,San Francisco,Duboce Triangle,1997-11-30,37.7661678,-122.4355038,$383414.00
CA,San Francisco,Duboce Triangle,1997-12-31,37.7661678,-122.4355038,$385913.00
CA,San Francisco,Duboce Triangle,1998-01-31,37.7661678,-122.4355038,$392916.00
CA,San Francisco,Duboce Triangle,1998-02-28,37.7661678,-122.4355038,$398970.00
CA,San Francisco,Duboce Triangle,1998-03-31,37.7661678,-122.4355038,$406218.00
CA,San Francisco,Duboce Triangle,1998-04-30,37.7661678,-122.4355038,$413770.00
CA,San Francisco,Duboce Triangle,1998-05-31,37.7661678,-122.4355038,$423493.00
CA,San Francisco,Duboce Triangle,1998-06-30,37.7661678,-122.4355038,$433258.00
CA,San Francisco,Duboce Triangle,1998-07-31,37.7661678,-122.4355038,$436612.00
CA,San Francisco,Duboce Triangle,1998-08-31,37.7661678,-122.4355038,$438790.00
CA,San Francisco,Duboce Triangle,1998-09-30,37.7661678,-122.4355038,$441157.00
CA,San Francisco,Duboce Triangle,1998-10-31,37.7661678,-122.4355038,$448376.00
CA,San Francisco,Duboce Triangle,1998-11-30,37.7661678,-122.4355038,$455896.00
CA,San Francisco,Duboce Triangle,1998-12-31,37.7661678,-122.4355038,$463052.00
CA,San Francisco,Duboce Triangle,1999-01-31,37.7661678,-122.4355038,$467722.00
CA,San Francisco,Duboce Triangle,1999-02-28,37.7661678,-122.4355038,$472093.00
CA,San Francisco,Duboce Triangle,1999-03-31,37.7661678,-122.4355038,$476283.00
CA,San Francisco,Duboce Triangle,1999-04-30,37.7661678,-122.4355038,$480198.00
CA,San Francisco,Duboce Triangle,1999-05-31,37.7661678,-122.4355038,$482626.00
CA,San Francisco,Duboce Triangle,1999-06-30,37.7661678,-122.4355038,$485586.00
CA,San Francisco,Duboce Triangle,1999-07-31,37.7661678,-122.4355038,$492577.00
CA,San Francisco,Duboce Triangle,1999-08-31,37.7661678,-122.4355038,$502629.00
CA,San Francisco,Duboce Triangle,1999-09-30,37.7661678,-122.4355038,$516058.00
CA,San Francisco,Duboce Triangle,1999-10-31,37.7661678,-122.4355038,$529396.00
CA,San Francisco,Duboce Triangle,1999-11-30,37.7661678,-122.4355038,$538338.00
CA,San Francisco,Duboce Triangle,1999-12-31,37.7661678,-122.4355038,$546062.00
CA,San Francisco,Duboce Triangle,2000-01-31,37.7661678,-122.4355038,$555458.00
CA,San Francisco,Duboce Triangle,2000-02-29,37.7661678,-122.4355038,$571232.00
CA,San Francisco,Duboce Triangle,2000-03-31,37.7661678,-122.4355038,$588131.00
CA,San Francisco,Duboce Triangle,2000-04-30,37.7661678,-122.4355038,$609548.00
CA,San Francisco,Duboce Triangle,2000-05-31,37.7661678,-122.4355038,$632157.00
CA,San Francisco,Duboce Triangle,2000-06-30,37.7661678,-122.4355038,$656898.00
CA,San Francisco,Duboce Triangle,2000-07-31,37.7661678,-122.4355038,$678823.00
CA,San Francisco,Duboce Triangle,2000-08-31,37.7661678,-122.4355038,$692952.00
CA,San Francisco,Duboce Triangle,2000-09-30,37.7661678,-122.4355038,$704998.00
CA,San Francisco,Duboce Triangle,2000-10-31,37.7661678,-122.4355038,$714070.00
CA,San Francisco,Duboce Triangle,2000-11-30,37.7661678,-122.4355038,$732274.00
CA,San Francisco,Duboce Triangle,2000-12-31,37.7661678,-122.4355038,$750204.00
CA,San Francisco,Duboce Triangle,2001-01-31,37.7661678,-122.4355038,$765621.00
CA,San Francisco,Duboce Triangle,2001-02-28,37.7661678,-122.4355038,$769536.00
CA,San Francisco,Duboce Triangle,2001-03-31,37.7661678,-122.4355038,$766479.00
CA,San Francisco,Duboce Triangle,2001-04-30,37.7661678,-122.4355038,$753580.00
CA,San Francisco,Duboce Triangle,2001-05-31,37.7661678,-122.4355038,$734729.00
CA,San Francisco,Duboce Triangle,2001-06-30,37.7661678,-122.4355038,$711851.00
CA,San Francisco,Duboce Triangle,2001-07-31,37.7661678,-122.4355038,$693705.00
CA,San Francisco,Duboce Triangle,2001-08-31,37.7661678,-122.4355038,$683526.00
CA,San Francisco,Duboce Triangle,2001-09-30,37.7661678,-122.4355038,$671974.00
CA,San Francisco,Duboce Triangle,2001-10-31,37.7661678,-122.4355038,$660152.00
CA,San Francisco,Duboce Triangle,2001-11-30,37.7661678,-122.4355038,$644052.00
CA,San Francisco,Duboce Triangle,2001-12-31,37.7661678,-122.4355038,$631077.00
CA,San Francisco,Duboce Triangle,2002-01-31,37.7661678,-122.4355038,$619346.00
CA,San Francisco,Duboce Triangle,2002-02-28,37.7661678,-122.4355038,$614546.00
CA,San Francisco,Duboce Triangle,2002-03-31,37.7661678,-122.4355038,$614162.00
CA,San Francisco,Duboce Triangle,2002-04-30,37.7661678,-122.4355038,$620253.00
CA,San Francisco,Duboce Triangle,2002-05-31,37.7661678,-122.4355038,$628991.00
CA,San Francisco,Duboce Triangle,2002-06-30,37.7661678,-122.4355038,$640735.00
CA,San Francisco,Duboce Triangle,2002-07-31,37.7661678,-122.4355038,$649523.00
CA,San Francisco,Duboce Triangle,2002-08-31,37.7661678,-122.4355038,$655498.00
CA,San Francisco,Duboce Triangle,2002-09-30,37.7661678,-122.4355038,$660622.00
CA,San Francisco,Duboce Triangle,2002-10-31,37.7661678,-122.4355038,$664973.00
CA,San Francisco,Duboce Triangle,2002-11-30,37.7661678,-122.4355038,$670650.00
CA,San Francisco,Duboce Triangle,2002-12-31,37.7661678,-122.4355038,$675033.00
CA,San Francisco,Duboce Triangle,2003-01-31,37.7661678,-122.4355038,$680956.00
CA,San Francisco,Duboce Triangle,2003-02-28,37.7661678,-122.4355038,$686327.00
CA,San Francisco,Duboce Triangle,2003-03-31,37.7661678,-122.4355038,$693043.00
CA,San Francisco,Duboce Triangle,2003-04-30,37.7661678,-122.4355038,$695992.00
CA,San Francisco,Duboce Triangle,2003-05-31,37.7661678,-122.4355038,$695166.00
CA,San Francisco,Duboce Triangle,2003-06-30,37.7661678,-122.4355038,$692582.00
CA,San Francisco,Duboce Triangle,2003-07-31,37.7661678,-122.4355038,$695743.00
CA,San Francisco,Duboce Triangle,2003-08-31,37.7661678,-122.4355038,$701813.00
CA,San Francisco,Duboce Triangle,2003-09-30,37.7661678,-122.4355038,$709475.00
CA,San Francisco,Duboce Triangle,2003-10-31,37.7661678,-122.4355038,$715216.00
CA,San Francisco,Duboce Triangle,2003-11-30,37.7661678,-122.4355038,$722936.00
CA,San Francisco,Duboce Triangle,2003-12-31,37.7661678,-122.4355038,$729943.00
CA,San Francisco,Duboce Triangle,2004-01-31,37.7661678,-122.4355038,$738184.00
CA,San Francisco,Duboce Triangle,2004-02-29,37.7661678,-122.4355038,$742276.00
CA,San Francisco,Duboce Triangle,2004-03-31,37.7661678,-122.4355038,$745010.00
CA,San Francisco,Duboce Triangle,2004-04-30,37.7661678,-122.4355038,$747885.00
CA,San Francisco,Duboce Triangle,2004-05-31,37.7661678,-122.4355038,$757445.00
CA,San Francisco,Duboce Triangle,2004-06-30,37.7661678,-122.4355038,$769841.00
CA,San Francisco,Duboce Triangle,2004-07-31,37.7661678,-122.4355038,$780234.00
CA,San Francisco,Duboce Triangle,2004-08-31,37.7661678,-122.4355038,$787841.00
CA,San Francisco,Duboce Triangle,2004-09-30,37.7661678,-122.4355038,$796827.00
CA,San Francisco,Duboce Triangle,2004-10-31,37.7661678,-122.4355038,$812829.00
CA,San Francisco,Duboce Triangle,2004-11-30,37.7661678,-122.4355038,$826639.00
CA,San Francisco,Duboce Triangle,2004-12-31,37.7661678,-122.4355038,$843264.00
CA,San Francisco,Duboce Triangle,2005-01-31,37.7661678,-122.4355038,$856192.00
CA,San Francisco,Duboce Triangle,2005-02-28,37.7661678,-122.4355038,$878855.00
CA,San Francisco,Duboce Triangle,2005-03-31,37.7661678,-122.4355038,$894659.00
CA,San Francisco,Duboce Triangle,2005-04-30,37.7661678,-122.4355038,$911061.00
CA,San Francisco,Duboce Triangle,2005-05-31,37.7661678,-122.4355038,$919724.00
CA,San Francisco,Duboce Triangle,2005-06-30,37.7661678,-122.4355038,$930201.00
CA,San Francisco,Duboce Triangle,2005-07-31,37.7661678,-122.4355038,$940690.00
CA,San Francisco,Duboce Triangle,2005-08-31,37.7661678,-122.4355038,$949865.00
CA,San Francisco,Duboce Triangle,2005-09-30,37.7661678,-122.4355038,$958811.00
CA,San Francisco,Duboce Triangle,2005-10-31,37.7661678,-122.4355038,$962561.00
CA,San Francisco,Duboce Triangle,2005-11-30,37.7661678,-122.4355038,$963944.00
CA,San Francisco,Duboce Triangle,2005-12-31,37.7661678,-122.4355038,$962496.00
CA,San Francisco,Duboce Triangle,2006-01-31,37.7661678,-122.4355038,$960116.00
CA,San Francisco,Duboce Triangle,2006-02-28,37.7661678,-122.4355038,$949825.00
CA,San Francisco,Duboce Triangle,2006-03-31,37.7661678,-122.4355038,$945883.00
CA,San Francisco,Duboce Triangle,2006-04-30,37.7661678,-122.4355038,$944247.00
CA,San Francisco,Duboce Triangle,2006-05-31,37.7661678,-122.4355038,$949956.00
CA,San Francisco,Duboce Triangle,2006-06-30,37.7661678,-122.4355038,$946680.00
CA,San Francisco,Duboce Triangle,2006-07-31,37.7661678,-122.4355038,$937023.00
CA,San Francisco,Duboce Triangle,2006-08-31,37.7661678,-122.4355038,$927476.00
CA,San Francisco,Duboce Triangle,2006-09-30,37.7661678,-122.4355038,$918380.00
CA,San Francisco,Duboce Triangle,2006-10-31,37.7661678,-122.4355038,$911307.00
CA,San Francisco,Duboce Triangle,2006-11-30,37.7661678,-122.4355038,$905540.00
CA,San Francisco,Duboce Triangle,2006-12-31,37.7661678,-122.4355038,$903866.00
CA,San Francisco,Duboce Triangle,2007-01-31,37.7661678,-122.4355038,$905467.00
CA,San Francisco,Duboce Triangle,2007-02-28,37.7661678,-122.4355038,$912318.00
CA,San Francisco,Duboce Triangle,2007-03-31,37.7661678,-122.4355038,$916544.00
CA,San Francisco,Duboce Triangle,2007-04-30,37.7661678,-122.4355038,$921169.00
CA,San Francisco,Duboce Triangle,2007-05-31,37.7661678,-122.4355038,$921407.00
CA,San Francisco,Duboce Triangle,2007-06-30,37.7661678,-122.4355038,$930432.00
CA,San Francisco,Duboce Triangle,2007-07-31,37.7661678,-122.4355038,$942615.00
CA,San Francisco,Duboce Triangle,2007-08-31,37.7661678,-122.4355038,$955790.00
CA,San Francisco,Duboce Triangle,2007-09-30,37.7661678,-122.4355038,$967671.00
CA,San Francisco,Duboce Triangle,2007-10-31,37.7661678,-122.4355038,$974516.00
CA,San Francisco,Duboce Triangle,2007-11-30,37.7661678,-122.4355038,$982599.00
CA,San Francisco,Duboce Triangle,2007-12-31,37.7661678,-122.4355038,$976247.00
CA,San Francisco,Duboce Triangle,2008-01-31,37.7661678,-122.4355038,$967630.00
CA,San Francisco,Duboce Triangle,2008-02-29,37.7661678,-122.4355038,$949940.00
CA,San Francisco,Duboce Triangle,2008-03-31,37.7661678,-122.4355038,$943504.00
CA,San Francisco,Duboce Triangle,2008-04-30,37.7661678,-122.4355038,$941772.00
CA,San Francisco,Duboce Triangle,2008-05-31,37.7661678,-122.4355038,$946580.00
CA,San Francisco,Duboce Triangle,2008-06-30,37.7661678,-122.4355038,$942072.00
CA,San Francisco,Duboce Triangle,2008-07-31,37.7661678,-122.4355038,$933148.00
CA,San Francisco,Duboce Triangle,2008-08-31,37.7661678,-122.4355038,$925142.00
CA,San Francisco,Duboce Triangle,2008-09-30,37.7661678,-122.4355038,$919289.00
CA,San Francisco,Duboce Triangle,2008-10-31,37.7661678,-122.4355038,$915923.00
CA,San Francisco,Duboce Triangle,2008-11-30,37.7661678,-122.4355038,$909525.00
CA,San Francisco,Duboce Triangle,2008-12-31,37.7661678,-122.4355038,$908284.00
CA,San Francisco,Duboce Triangle,2009-01-31,37.7661678,-122.4355038,$909598.00
CA,San Francisco,Duboce Triangle,2009-02-28,37.7661678,-122.4355038,$910991.00
CA,San Francisco,Duboce Triangle,2009-03-31,37.7661678,-122.4355038,$909982.00
CA,San Francisco,Duboce Triangle,2009-04-30,37.7661678,-122.4355038,$898405.00
CA,San Francisco,Duboce Triangle,2009-05-31,37.7661678,-122.4355038,$886597.00
CA,San Francisco,Duboce Triangle,2009-06-30,37.7661678,-122.4355038,$877131.00
CA,San Francisco,Duboce Triangle,2009-07-31,37.7661678,-122.4355038,$876438.00
CA,San Francisco,Duboce Triangle,2009-08-31,37.7661678,-122.4355038,$868322.00
CA,San Francisco,Duboce Triangle,2009-09-30,37.7661678,-122.4355038,$855213.00
CA,San Francisco,Duboce Triangle,2009-10-31,37.7661678,-122.4355038,$847133.00
CA,San Francisco,Duboce Triangle,2009-11-30,37.7661678,-122.4355038,$845689.00
CA,San Francisco,Duboce Triangle,2009-12-31,37.7661678,-122.4355038,$857458.00
CA,San Francisco,Duboce Triangle,2010-01-31,37.7661678,-122.4355038,$864475.00
CA,San Francisco,Duboce Triangle,2010-02-28,37.7661678,-122.4355038,$875008.00
CA,San Francisco,Duboce Triangle,2010-03-31,37.7661678,-122.4355038,$873141.00
CA,San Francisco,Duboce Triangle,2010-04-30,37.7661678,-122.4355038,$874984.00
CA,San Francisco,Duboce Triangle,2010-05-31,37.7661678,-122.4355038,$872122.00
CA,San Francisco,Duboce Triangle,2010-06-30,37.7661678,-122.4355038,$873622.00
CA,San Francisco,Duboce Triangle,2010-07-31,37.7661678,-122.4355038,$866604.00
CA,San Francisco,Duboce Triangle,2010-08-31,37.7661678,-122.4355038,$868438.00
CA,San Francisco,Duboce Triangle,2010-09-30,37.7661678,-122.4355038,$872335.00
CA,San Francisco,Duboce Triangle,2010-10-31,37.7661678,-122.4355038,$874619.00
CA,San Francisco,Duboce Triangle,2010-11-30,37.7661678,-122.4355038,$872779.00
CA,San Francisco,Duboce Triangle,2010-12-31,37.7661678,-122.4355038,$860530.00
CA,San Francisco,Duboce Triangle,2011-01-31,37.7661678,-122.4355038,$851527.00
CA,San Francisco,Duboce Triangle,2011-02-28,37.7661678,-122.4355038,$842196.00
CA,San Francisco,Duboce Triangle,2011-03-31,37.7661678,-122.4355038,$840050.00
CA,San Francisco,Duboce Triangle,2011-04-30,37.7661678,-122.4355038,$839372.00
CA,San Francisco,Duboce Triangle,2011-05-31,37.7661678,-122.4355038,$835560.00
CA,San Francisco,Duboce Triangle,2011-06-30,37.7661678,-122.4355038,$828276.00
CA,San Francisco,Duboce Triangle,2011-07-31,37.7661678,-122.4355038,$825858.00
CA,San Francisco,Duboce Triangle,2011-08-31,37.7661678,-122.4355038,$826835.00
CA,San Francisco,Duboce Triangle,2011-09-30,37.7661678,-122.4355038,$830562.00
CA,San Francisco,Duboce Triangle,2011-10-31,37.7661678,-122.4355038,$833153.00
CA,San Francisco,Duboce Triangle,2011-11-30,37.7661678,-122.4355038,$834602.00
CA,San Francisco,Duboce Triangle,2011-12-31,37.7661678,-122.4355038,$836850.00
CA,San Francisco,Duboce Triangle,2012-01-31,37.7661678,-122.4355038,$838263.00
CA,San Francisco,Duboce Triangle,2012-02-29,37.7661678,-122.4355038,$846587.00
CA,San Francisco,Duboce Triangle,2012-03-31,37.7661678,-122.4355038,$857950.00
CA,San Francisco,Duboce Triangle,2012-04-30,37.7661678,-122.4355038,$870237.00
CA,San Francisco,Duboce Triangle,2012-05-31,37.7661678,-122.4355038,$884424.00
CA,San Francisco,Duboce Triangle,2012-06-30,37.7661678,-122.4355038,$901156.00
CA,San Francisco,Duboce Triangle,2012-07-31,37.7661678,-122.4355038,$921125.00
CA,San Francisco,Duboce Triangle,2012-08-31,37.7661678,-122.4355038,$940740.00
CA,San Francisco,Duboce Triangle,2012-09-30,37.7661678,-122.4355038,$960357.00
CA,San Francisco,Duboce Triangle,2012-10-31,37.7661678,-122.4355038,$978327.00
CA,San Francisco,Duboce Triangle,2012-11-30,37.7661678,-122.4355038,$990508.00
CA,San Francisco,Duboce Triangle,2012-12-31,37.7661678,-122.4355038,$1002856.00
CA,San Francisco,Duboce Triangle,2013-01-31,37.7661678,-122.4355038,$1022514.00
CA,San Francisco,Duboce Triangle,2013-02-28,37.7661678,-122.4355038,$1033316.00
CA,San Francisco,Duboce Triangle,2013-03-31,37.7661678,-122.4355038,$1044855.00
CA,San Francisco,Duboce Triangle,2013-04-30,37.7661678,-122.4355038,$1052557.00
CA,San Francisco,Duboce Triangle,2013-05-31,37.7661678,-122.4355038,$1070934.00
CA,San Francisco,Duboce Triangle,2013-06-30,37.7661678,-122.4355038,$1091538.00
CA,San Francisco,Duboce Triangle,2013-07-31,37.7661678,-122.4355038,$1107853.00
CA,San Francisco,Duboce Triangle,2013-08-31,37.7661678,-122.4355038,$1119695.00
CA,San Francisco,Duboce Triangle,2013-09-30,37.7661678,-122.4355038,$1126677.00
CA,San Francisco,Duboce Triangle,2013-10-31,37.7661678,-122.4355038,$1134142.00
CA,San Francisco,Duboce Triangle,2013-11-30,37.7661678,-122.4355038,$1145658.00
CA,San Francisco,Duboce Triangle,2013-12-31,37.7661678,-122.4355038,$1165465.00
CA,San Francisco,Duboce Triangle,2014-01-31,37.7661678,-122.4355038,$1179079.00
CA,San Francisco,Duboce Triangle,2014-02-28,37.7661678,-122.4355038,$1192693.00
CA,San Francisco,Duboce Triangle,2014-03-31,37.7661678,-122.4355038,$1199295.00
CA,San Francisco,Duboce Triangle,2014-04-30,37.7661678,-122.4355038,$1209315.00
CA,San Francisco,Duboce Triangle,2014-05-31,37.7661678,-122.4355038,$1218061.00
CA,San Francisco,Duboce Triangle,2014-06-30,37.7661678,-122.4355038,$1221498.00
CA,San Francisco,Duboce Triangle,2014-07-31,37.7661678,-122.4355038,$1227988.00
CA,San Francisco,Duboce Triangle,2014-08-31,37.7661678,-122.4355038,$1225793.00
CA,San Francisco,Duboce Triangle,2014-09-30,37.7661678,-122.4355038,$1225487.00
CA,San Francisco,Duboce Triangle,2014-10-31,37.7661678,-122.4355038,$1226040.00
CA,San Francisco,Duboce Triangle,2014-11-30,37.7661678,-122.4355038,$1243211.00
CA,San Francisco,Duboce Triangle,2014-12-31,37.7661678,-122.4355038,$1250924.00
CA,San Francisco,Duboce Triangle,2015-01-31,37.7661678,-122.4355038,$1253464.00
CA,San Francisco,Duboce Triangle,2015-02-28,37.7661678,-122.4355038,$1264381.00
CA,San Francisco,Duboce Triangle,2015-03-31,37.7661678,-122.4355038,$1283371.00
CA,San Francisco,Duboce Triangle,2015-04-30,37.7661678,-122.4355038,$1310131.00
CA,San Francisco,Duboce Triangle,2015-05-31,37.7661678,-122.4355038,$1320868.00
CA,San Francisco,Duboce Triangle,2015-06-30,37.7661678,-122.4355038,$1337402.00
CA,San Francisco,Duboce Triangle,2015-07-31,37.7661678,-122.4355038,$1357281.00
CA,San Francisco,Duboce Triangle,2015-08-31,37.7661678,-122.4355038,$1384490.00
CA,San Francisco,Duboce Triangle,2015-09-30,37.7661678,-122.4355038,$1411226.00
CA,San Francisco,Duboce Triangle,2015-10-31,37.7661678,-122.4355038,$1429048.00
CA,San Francisco,Duboce Triangle,2015-11-30,37.7661678,-122.4355038,$1428389.00
CA,San Francisco,Duboce Triangle,2015-12-31,37.7661678,-122.4355038,$1435219.00
CA,San Francisco,Duboce Triangle,2016-01-31,37.7661678,-122.4355038,$1452516.00
CA,San Francisco,Duboce Triangle,2016-02-29,37.7661678,-122.4355038,$1460206.00
CA,San Francisco,Duboce Triangle,2016-03-31,37.7661678,-122.4355038,$1453637.00
CA,San Francisco,Duboce Triangle,2016-04-30,37.7661678,-122.4355038,$1428478.00
CA,San Francisco,Duboce Triangle,2016-05-31,37.7661678,-122.4355038,$1417888.00
CA,San Francisco,Duboce Triangle,2016-06-30,37.7661678,-122.4355038,$1401745.00
CA,San Francisco,Duboce Triangle,2016-07-31,37.7661678,-122.4355038,$1380761.00
CA,San Francisco,Duboce Triangle,2016-08-31,37.7661678,-122.4355038,$1357424.00
CA,San Francisco,Duboce Triangle,2016-09-30,37.7661678,-122.4355038,$1347406.00
CA,San Francisco,Duboce Triangle,2016-10-31,37.7661678,-122.4355038,$1349472.00
CA,San Francisco,Duboce Triangle,2016-11-30,37.7661678,-122.4355038,$1363404.00
CA,San Francisco,Duboce Triangle,2016-12-31,37.7661678,-122.4355038,$1367262.00
CA,San Francisco,Duboce Triangle,2017-01-31,37.7661678,-122.4355038,$1364532.00
CA,San Francisco,Duboce Triangle,2017-02-28,37.7661678,-122.4355038,$1357285.00
CA,San Francisco,Duboce Triangle,2017-03-31,37.7661678,-122.4355038,$1355989.00
CA,San Francisco,Duboce Triangle,2017-04-30,37.7661678,-122.4355038,$1366427.00
CA,San Francisco,Duboce Triangle,2017-05-31,37.7661678,-122.4355038,$1381832.00
CA,San Francisco,Duboce Triangle,2017-06-30,37.7661678,-122.4355038,$1397402.00
CA,San Francisco,Duboce Triangle,2017-07-31,37.7661678,-122.4355038,$1415093.00
CA,San Francisco,Duboce Triangle,2017-08-31,37.7661678,-122.4355038,$1437745.00
CA,San Francisco,Duboce Triangle,2017-09-30,37.7661678,-122.4355038,$1454636.00
CA,San Francisco,Duboce Triangle,2017-10-31,37.7661678,-122.4355038,$1462682.00
CA,San Francisco,Duboce Triangle,2017-11-30,37.7661678,-122.4355038,$1468667.00
CA,San Francisco,Duboce Triangle,2017-12-31,37.7661678,-122.4355038,$1475493.00
CA,San Francisco,Duboce Triangle,2018-01-31,37.7661678,-122.4355038,$1485816.00
CA,San Francisco,Duboce Triangle,2018-02-28,37.7661678,-122.4355038,$1497953.00
CA,San Francisco,Duboce Triangle,2018-03-31,37.7661678,-122.4355038,$1524827.00
CA,San Francisco,Duboce Triangle,2018-04-30,37.7661678,-122.4355038,$1546825.00
CA,San Francisco,Duboce Triangle,2018-05-31,37.7661678,-122.4355038,$1558071.00
CA,San Francisco,Duboce Triangle,2018-06-30,37.7661678,-122.4355038,$1574418.00
CA,San Francisco,Duboce Triangle,2018-07-31,37.7661678,-122.4355038,$1583343.00
CA,San Francisco,Duboce Triangle,2018-08-31,37.7661678,-122.4355038,$1590651.00
CA,San Francisco,Duboce Triangle,2018-09-30,37.7661678,-122.4355038,$1584502.00
CA,San Francisco,Duboce Triangle,2018-10-31,37.7661678,-122.4355038,$1582046.00
CA,San Francisco,Duboce Triangle,2018-11-30,37.7661678,-122.4355038,$1577639.00
CA,San Francisco,Duboce Triangle,2018-12-31,37.7661678,-122.4355038,$1568847.00
CA,San Francisco,Duboce Triangle,2019-01-31,37.7661678,-122.4355038,$1571877.00
CA,San Francisco,Duboce Triangle,2019-02-28,37.7661678,-122.4355038,$1568472.00
CA,San Francisco,Duboce Triangle,2019-03-31,37.7661678,-122.4355038,$1563056.00
CA,San Francisco,Duboce Triangle,2019-04-30,37.7661678,-122.4355038,$1549072.00
CA,San Francisco,Duboce Triangle,2019-05-31,37.7661678,-122.4355038,$1555584.00
CA,San Francisco,Duboce Triangle,2019-06-30,37.7661678,-122.4355038,$1559002.00
CA,San Francisco,Duboce Triangle,2019-07-31,37.7661678,-122.4355038,$1568520.00
CA,San Francisco,Duboce Triangle,2019-08-31,37.7661678,-122.4355038,$1563686.00
CA,San Francisco,Duboce Triangle,2019-09-30,37.7661678,-122.4355038,$1567922.00
CA,San Francisco,Duboce Triangle,2019-10-31,37.7661678,-122.4355038,$1576561.00
CA,San Francisco,Duboce Triangle,2019-11-30,37.7661678,-122.4355038,$1587715.00
CA,San Francisco,Duboce Triangle,2019-12-31,37.7661678,-122.4355038,$1600243.00
CA,San Francisco,Duboce Triangle,2020-01-31,37.7661678,-122.4355038,$1602089.00
